method,qp,position,num_P_frames,frame_index_min,frame_index_max,mean_real_bits,mean_LPIPS,mean_DISTS,position_definition,bits_definition
clip8,1,29,8,29,29,4514.0,0.13233780395239592,0.10278920084238052,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,30,8,30,30,1810.0,0.13783560320734978,0.10394548624753952,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,31,8,31,31,2054.0,0.1356046749278903,0.10518614202737808,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,32,8,32,32,6136.0,0.13432600069791079,0.10434140264987946,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,33,8,33,33,7016.0,0.1261685248464346,0.10132386535406113,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,34,8,34,34,1276.0,0.13402671553194523,0.10356881469488144,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,35,8,35,35,1487.0,0.1352598974481225,0.10613785684108734,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,36,8,36,36,6748.0,0.13310294691473246,0.1069880872964859,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,37,8,37,37,3456.0,0.1286669820547104,0.10596998780965805,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,38,8,38,38,1301.0,0.13502498902380466,0.1071959137916565,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,39,8,39,39,1426.0,0.13421134930104017,0.1095738410949707,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,40,8,40,40,5748.0,0.13323979265987873,0.1087205559015274,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,41,8,41,41,6168.0,0.12604362703859806,0.10649768263101578,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,42,8,42,42,1070.0,0.13258880469948053,0.10556298494338989,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,43,8,43,43,1150.0,0.13453975040465593,0.10985119640827179,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,44,8,44,44,6526.0,0.13054415676742792,0.10569743067026138,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,45,8,45,45,3453.0,0.1285261418670416,0.1046198233962059,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,46,8,46,46,1157.0,0.13303596153855324,0.10707191377878189,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,47,8,47,47,1362.0,0.1330362567678094,0.10670642554759979,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,48,8,48,48,5707.0,0.13076931610703468,0.10740683227777481,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,49,8,49,49,6614.0,0.1238179262727499,0.10515540093183517,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,50,8,50,50,913.0,0.13110519479960203,0.10638736188411713,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,51,8,51,51,1103.0,0.13290785066783428,0.11026518046855927,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,52,8,52,52,6839.0,0.12879179138690233,0.107400082051754,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,53,8,53,53,3605.0,0.12897751666605473,0.10846681892871857,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,54,8,54,54,1005.0,0.13254822604358196,0.10823087394237518,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,55,8,55,55,1132.0,0.13275120593607426,0.10983060300350189,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,56,8,56,56,5556.0,0.13121450133621693,0.11168062686920166,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,57,8,57,57,6305.0,0.12587314657866955,0.11033141613006592,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,58,8,58,58,792.0,0.13149297423660755,0.11557096242904663,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,59,8,59,59,916.0,0.13232851307839155,0.1169530525803566,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,60,8,60,60,6724.0,0.12975361477583647,0.11705850064754486,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,61,8,61,61,3194.0,0.12713284883648157,0.11311452090740204,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,62,8,62,62,908.0,0.13221697881817818,0.11587463319301605,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,63,8,63,63,1196.0,0.13325355388224125,0.11848635226488113,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,early,168,1,21,5691.333333333333,0.14500154843110413,0.10003133863210678,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,middle,168,22,42,3940.5714285714284,0.13609247752243564,0.1048745307184401,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,late,168,43,63,3150.3333333333335,0.13069606794133073,0.11029333372910817,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,2,1,8,1,1,30675.0,0.13179919216781855,0.09263841062784195,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,2,2,8,2,2,9681.0,0.1243007006123662,0.08989845961332321,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,2,3,8,3,3,7783.0,0.12571582943201065,0.09207750856876373,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,2,4,8,4,4,7299.0,0.1267103496938944,0.09158141911029816,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,2,5,8,5,5,8394.0,0.12478997744619846,0.09080441296100616,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,2,6,8,6,6,6787.0,0.12626759335398674,0.09044526517391205,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,2,7,8,7,7,7118.0,0.12421024031937122,0.09111437201499939,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,2,8,8,8,8,5477.0,0.1293970625847578,0.0923163965344429,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,2,9,8,9,9,9710.0,0.12338189594447613,0.08976925164461136,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,2,10,8,10,10,2588.0,0.13330872729420662,0.0948915034532547,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,2,11,8,11,11,3760.0,0.13296656031161547,0.09624241292476654,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,2,12,8,12,12,4386.0,0.13653864059597254,0.09620700031518936,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,2,13,8,13,13,4639.0,0.1330927601084113,0.09491083770990372,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,2,14,8,14,14,3242.0,0.1394858229905367,0.09792052954435349,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,2,15,8,15,15,3861.0,0.13791343290358782,0.09745488315820694,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
