codec,dataset,video,video_id,rate_control,frame,pixel_SSE,MSE,PSNR,SSIM,MS_SSIM,LPIPS,DISTS,FloLPIPS
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I0_P0,49,4458.13671875,0.0007166500436142087,31.44692868362683,0.9866956472396851,0.9144608974456787,0.26936566829681396,0.22930657863616943,0.32165414094924927
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I0_P0,50,4812.009765625,0.0007735355175100267,31.115197405237822,0.985508382320404,0.9111999869346619,0.2773696184158325,0.2334820032119751,0.3168565034866333
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I0_P0,51,4745.8798828125,0.0007629050523974001,31.17529508946488,0.9857233166694641,0.9120402336120605,0.2752177119255066,0.23059850931167603,0.30761444568634033
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I0_P0,52,5131.91748046875,0.0008249609963968396,30.835665841168073,0.9845309257507324,0.9091811180114746,0.2770305573940277,0.2310124635696411,0.34924933314323425
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I0_P0,53,4924.15625,0.0007915631867945194,31.015144117164837,0.985114336013794,0.9084638357162476,0.28969046473503113,0.23713886737823486,0.34473082423210144
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I0_P0,54,5196.2548828125,0.0008353033335879445,30.781557853773812,0.9842365980148315,0.9064016342163086,0.28376415371894836,0.23375725746154785,0.3669087290763855
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I0_P0,55,5178.78173828125,0.0008324944647029042,30.7961864545765,0.9842461347579956,0.904592752456665,0.29032474756240845,0.23676687479019165,0.33024001121520996
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I0_P0,56,5212.4208984375,0.0008379020146094263,30.76806765382286,0.9841376543045044,0.904964804649353,0.2904725670814514,0.2373054027557373,0.3517715036869049
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I0_P0,57,5138.1474609375,0.0008259625174105167,30.83039660731842,0.984343409538269,0.9050361514091492,0.2918628454208374,0.23831939697265625,0.3372531235218048
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I0_P0,58,5637.080078125,0.0009061664459295571,30.427920231736422,0.9827607870101929,0.9010457992553711,0.285666286945343,0.23713737726211548,0.33221176266670227
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I0_P0,59,5801.169921875,0.0009325440041720867,30.303306658804345,0.9821761846542358,0.8985654711723328,0.2908768653869629,0.23753148317337036,0.34681665897369385
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I0_P0,60,6291.296875,0.0010113324970006943,29.951060374134467,0.9805176258087158,0.8917099237442017,0.3002903163433075,0.24235880374908447,0.36063331365585327
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I0_P0,61,6044.19287109375,0.0009716101922094822,30.12507938085598,0.9813045859336853,0.8943535685539246,0.30171748995780945,0.2446807622909546,0.345866322517395
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I0_P0,62,6781.0029296875,0.0010900532361119986,29.625522914308462,0.9789155721664429,0.887665867805481,0.290677934885025,0.2377118468284607,0.3197065591812134
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I0_P0,63,7668.2158203125,0.0012326735304668546,29.091519296415754,0.9761166572570801,0.8750919103622437,0.30267664790153503,0.23988789319992065,
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,0,2150.83544921875,0.00034574902383610606,34.6123903737394,0.993793785572052,0.9450888633728027,0.23497627675533295,0.209733784198761,0.2556672990322113
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,1,1269.4400634765625,0.00020406379189807922,36.90234047581158,0.9963411688804626,0.9661417007446289,0.17852964997291565,0.1508304476737976,0.18927019834518433
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,2,1494.302734375,0.0002402107056695968,36.194076409396814,0.9956954121589661,0.9653396606445312,0.17886674404144287,0.15119510889053345,0.19805821776390076
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,3,1506.28369140625,0.00024213665165007114,36.159394674578444,0.9956657290458679,0.9652522802352905,0.17910216748714447,0.15295517444610596,0.2177116870880127
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,4,1635.8621826171875,0.00026296652504242957,35.800995325544996,0.995319128036499,0.9632102251052856,0.1847487986087799,0.15721672773361206,0.21794307231903076
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,5,1534.489013671875,0.0002466706791892648,36.07882470384972,0.9956009984016418,0.9642589092254639,0.1805836260318756,0.15784204006195068,0.2186644971370697
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,6,1553.845458984375,0.00024978225701488554,36.024384144574924,0.9955457448959351,0.9640973806381226,0.1802816540002823,0.15757596492767334,0.23555618524551392
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,7,1549.8194580078125,0.00024913507513701916,36.03565124867731,0.9955613017082214,0.96410071849823,0.17536577582359314,0.1538347601890564,0.21579408645629883
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,8,1709.43359375,0.0002747932157944888,35.609939935171,0.9951205253601074,0.9617648124694824,0.18564152717590332,0.161810040473938,0.2391142100095749
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,9,1457.0657958984375,0.00023422481899615377,36.30367087991302,0.9958546757698059,0.9650539755821228,0.17350564897060394,0.1555667519569397,0.2294575721025467
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,10,1594.7470703125,0.0002563572197686881,35.911544470492146,0.9954717755317688,0.9631785154342651,0.18120251595973969,0.1623225212097168,0.24641025066375732
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,11,1510.03759765625,0.00024274009047076106,36.148584905310216,0.9957095980644226,0.9640885591506958,0.18027544021606445,0.16215848922729492,0.22593706846237183
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,12,1632.181640625,0.0002623748732730746,35.81077758173498,0.9953747987747192,0.9625433683395386,0.18508800864219666,0.16315138339996338,0.22219109535217285
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,13,1485.5302734375,0.00023880052322056144,36.219647259867486,0.9957740306854248,0.9648207426071167,0.17831701040267944,0.16229259967803955,0.21241062879562378
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,14,1579.147705078125,0.00025384960463270545,35.954235086665776,0.9955163598060608,0.9639768600463867,0.17402872443199158,0.15870749950408936,0.21388334035873413
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,15,1665.7431640625,0.0002677699376363307,35.722381825574566,0.995248019695282,0.9621323943138123,0.18644672632217407,0.16720449924468994,0.22581490874290466
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,16,1679.702880859375,0.0002700139593798667,35.68613782785705,0.9952119588851929,0.9620662927627563,0.18188735842704773,0.16498106718063354,0.22709372639656067
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,17,1555.173095703125,0.0002499956754036248,36.0206750398631,0.9955362677574158,0.9641117453575134,0.1733265519142151,0.16164803504943848,0.19848781824111938
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,18,1746.755126953125,0.0002807926794048399,35.51614218962196,0.9949672222137451,0.9621855616569519,0.1717800796031952,0.16244566440582275,0.2120109498500824
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,19,1797.985107421875,0.00028902795747853816,35.39060146200528,0.9948318600654602,0.9608857035636902,0.18494780361652374,0.16856402158737183,0.2416595220565796
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,20,1930.841064453125,0.00031038469751365483,35.080996983326656,0.9944606423377991,0.9592653512954712,0.18302956223487854,0.16689586639404297,0.21703965961933136
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,21,1732.114501953125,0.0002784391981549561,35.5526962558421,0.995029091835022,0.9611700773239136,0.18134507536888123,0.16631662845611572,0.22385117411613464
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,22,1944.9453125,0.00031265197321772575,35.049388260433936,0.9944159984588623,0.9591888189315796,0.17619025707244873,0.16360437870025635,0.21051377058029175
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,23,1921.3087158203125,0.00030885235173627734,35.102490874064245,0.9944747090339661,0.9577862620353699,0.19055059552192688,0.1760258674621582,0.2441827654838562
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,24,2023.52978515625,0.000325284490827471,34.87736642862066,0.9941551089286804,0.9574316740036011,0.18278536200523376,0.17197096347808838,0.2290981262922287
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,25,1763.94921875,0.0002835566410794854,35.47360176801896,0.994887113571167,0.9592134356498718,0.18996775150299072,0.1763930320739746,0.23480461537837982
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,26,1855.611572265625,0.00029829147388227284,35.253591599761876,0.9946229457855225,0.9583274722099304,0.18950968980789185,0.17586714029312134,0.22125141322612762
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,27,1864.268310546875,0.0002996830444317311,35.23337828018806,0.9945823550224304,0.9581881761550903,0.18709294497966766,0.17172807455062866,0.20941001176834106
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,28,2026.5169677734375,0.00032576467492617667,34.870960112380665,0.9941118359565735,0.9567642211914062,0.1850970983505249,0.17203807830810547,0.22672829031944275
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,29,1854.569091796875,0.00029812389402650297,35.25603214748986,0.9945994019508362,0.9575643539428711,0.1938972771167755,0.1776655912399292,0.26868805289268494
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,30,2020.174560546875,0.00032474513864144683,34.884573414928,0.9941091537475586,0.9556534290313721,0.19448807835578918,0.17507612705230713,0.1953405737876892
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,31,1894.073974609375,0.00030447434983216226,35.16449288238221,0.99448162317276,0.9569336771965027,0.19337981939315796,0.17474687099456787,0.2385002076625824
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,32,1983.410888671875,0.00031883534393273294,34.96433541654399,0.9942311644554138,0.9563500285148621,0.18728548288345337,0.17061930894851685,0.23785459995269775
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,33,1729.956298828125,0.0002780922513920814,35.55811111907303,0.9949643015861511,0.9588998556137085,0.18666592240333557,0.1720457673072815,0.24363340437412262
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,34,1882.5927734375,0.0003026287304237485,35.1908984408482,0.9945381879806519,0.9574955701828003,0.18381686508655548,0.17238152027130127,0.26541560888290405
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,35,1991.54541015625,0.000320142979035154,34.946560181244465,0.9942405223846436,0.9552976489067078,0.19735869765281677,0.1806708574295044,0.25383976101875305
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,36,1996.274658203125,0.0003209032001905143,34.93625951903712,0.9942237138748169,0.9552723169326782,0.19695958495140076,0.18063002824783325,0.27144134044647217
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,37,1926.1798095703125,0.00030963539029471576,35.09149406738126,0.9944480061531067,0.9556908011436462,0.20163556933403015,0.1821114420890808,0.25530487298965454
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,38,1978.8902587890625,0.00031810865039005876,34.97424520878212,0.9943005442619324,0.955559492111206,0.19169816374778748,0.17748945951461792,0.23581603169441223
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,39,1978.677490234375,0.0003180744533892721,34.974712104827155,0.9943127632141113,0.9548961520195007,0.19977949559688568,0.18082821369171143,0.2533734440803528
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,40,2135.150146484375,0.0003432275843806565,34.64417816211149,0.993868887424469,0.952708899974823,0.20740161836147308,0.18389540910720825,0.23211508989334106
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,41,1938.0281982421875,0.0003115400322712958,35.06486139446372,0.9944364428520203,0.9551011919975281,0.20728902518749237,0.18464070558547974,0.23727647960186005
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,42,2005.143310546875,0.0003223288513254374,34.91700819493425,0.9942502975463867,0.9552801847457886,0.19446656107902527,0.1779279112815857,0.23564362525939941
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,43,1951.4820556640625,0.00031370273791253567,35.03481690881097,0.994374692440033,0.9553931951522827,0.19454799592494965,0.17876935005187988,0.2498473972082138
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,44,2026.520751953125,0.00032576528610661626,34.87095196441179,0.9941447973251343,0.9552270770072937,0.18324844539165497,0.17352497577667236,0.22553521394729614
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,45,1985.3291015625,0.00031914369901642203,34.960137256017525,0.994231104850769,0.9545542597770691,0.1919342577457428,0.17893916368484497,0.23230992257595062
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,46,2054.2666015625,0.00033022547722794116,34.811894235242406,0.9940316677093506,0.9542036056518555,0.1873672604560852,0.1759548783302307,0.23774096369743347
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,47,2084.708251953125,0.00033511899528093636,34.74800954701621,0.9939042925834656,0.9540416598320007,0.18298448622226715,0.17040234804153442,0.21875908970832825
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,48,2171.458984375,0.00034906427026726305,34.570946026894056,0.9935685992240906,0.9530072212219238,0.18113654851913452,0.1704113483428955,0.2095782607793808
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,49,1988.51953125,0.0003196565667167306,34.95316369410793,0.994072675704956,0.9543983936309814,0.1891022026538849,0.1756787896156311,0.2261899709701538
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,50,2182.473876953125,0.0003508349182084203,34.54897188309011,0.9934502840042114,0.9519669413566589,0.19519877433776855,0.17737025022506714,0.2680113613605499
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,51,2138.9384765625,0.0003438365529291332,34.636479557712,0.9935821294784546,0.9525761008262634,0.19319665431976318,0.1756221055984497,0.22862789034843445
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,52,2333.662109375,0.000375138595700264,34.25808251665443,0.9929837584495544,0.9506845474243164,0.19340765476226807,0.17315971851348877,0.21291519701480865
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,53,2290.48583984375,0.0003681979433167726,34.33918641711068,0.9930889010429382,0.9491376280784607,0.2106422781944275,0.1815672516822815,0.23063862323760986
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,54,2354.15869140625,0.0003784334403462708,34.22010494056246,0.9928886890411377,0.9488036036491394,0.20120003819465637,0.17599713802337646,0.2213364839553833
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,55,2341.36328125,0.0003763765562325716,34.24377435765279,0.9928968548774719,0.9481325149536133,0.20807598531246185,0.17906439304351807,0.25799399614334106
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,56,2347.9814453125,0.0003774404467549175,34.23151562408351,0.9928787350654602,0.9484814405441284,0.20786291360855103,0.1789945363998413,0.2287014275789261
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,57,2323.7138671875,0.0003735393984243274,34.27663584970676,0.9929258823394775,0.9480709433555603,0.21058237552642822,0.18049192428588867,0.2672523856163025
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,58,2541.19580078125,0.0004084998508915305,33.88808097655427,0.9922420978546143,0.9465858936309814,0.19980953633785248,0.17795610427856445,0.2345268726348877
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,59,2572.64208984375,0.00041355486609973013,33.8346686467574,0.9921169877052307,0.9454097151756287,0.2038889229297638,0.1807718276977539,0.2599543035030365
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,60,2827.21533203125,0.0004544777621049434,33.4248736223605,0.9912683367729187,0.9410907626152039,0.2142864465713501,0.18417751789093018,0.24165883660316467
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,61,2718.857177734375,0.0004370590904727578,33.59459842362816,0.9916151165962219,0.9423999786376953,0.21496914327144623,0.18516504764556885,0.2496589720249176
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,62,2947.4150390625,0.0004737999988719821,33.244049446472175,0.9908549189567566,0.9402079582214355,0.20257967710494995,0.17698907852172852,0.24970799684524536
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I16_P16,63,3195.618896484375,0.0005136990221217275,32.892912609985395,0.9900609254837036,0.9353241920471191,0.21178311109542847,0.18241643905639648,
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I19_P19,0,1896.284912109375,0.00030482973670586944,35.15942669034102,0.994530975818634,0.9506314992904663,0.22065293788909912,0.19504183530807495,0.23414063453674316
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I19_P19,1,1117.85205078125,0.00017969586770050228,37.45461909844304,0.9967820048332214,0.9698345065116882,0.1645607054233551,0.1392143964767456,0.18537622690200806
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I19_P19,2,1337.953857421875,0.00021507745259441435,36.67405116005318,0.9961507320404053,0.9688233137130737,0.16417117416858673,0.1414009928703308,0.20326271653175354
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I19_P19,3,1333.872314453125,0.00021442135039251298,36.687319731956606,0.9961647987365723,0.9688146114349365,0.16470183432102203,0.14276975393295288,0.19636298716068268
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I19_P19,4,1458.650634765625,0.00023447959392797202,36.298949466806484,0.9958289861679077,0.966884970664978,0.1708640605211258,0.1450226902961731,0.201986163854599
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I19_P19,5,1358.511962890625,0.00021838219254277647,36.60782778035581,0.9961079955101013,0.968012809753418,0.16623610258102417,0.14453214406967163,0.20544061064720154
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I19_P19,6,1369.15234375,0.00022009265376254916,36.57394453056066,0.9960780143737793,0.967990517616272,0.16587679088115692,0.144425630569458,0.20326048135757446
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I19_P19,7,1368.346923828125,0.00021996317082084715,36.57650028487923,0.9960842728614807,0.9679586887359619,0.1608445793390274,0.14095056056976318,0.21047796308994293
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I19_P19,8,1501.88818359375,0.00024143006885424256,36.172086417604504,0.9957194924354553,0.9658256769180298,0.17186850309371948,0.14867377281188965,0.22862988710403442
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I19_P19,9,1291.9930419921875,0.00020768921240232885,36.82586060594468,0.9963285326957703,0.9687943458557129,0.16018305718898773,0.14266544580459595,0.212123841047287
DCVC-RT,fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,I19_P19,10,1414.7095947265625,0.0002274160215165466,36.43178942413791,0.9959867596626282,0.966957688331604,0.1684046983718872,0.1519474983215332,0.19925886392593384
